Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Nouveaux Bilans Alimentaire","LAO","République démocratique populaire lao","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","41","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","LAO","République démocratique populaire lao","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","3.59","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","511","Population totale","2501","Population","2014","2014","1000 personnes","10165.18","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","5301","Disponibilité intérieure","2501","Population","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","511","Population totale","2501","Population","2017","2017","1000 personnes","10513.1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","5301","Disponibilité intérieure","2501","Population","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2014","2014","Kcal/personne/jour","2768","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2014","2014","g/personne/jour","62.61","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2864","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","66.88","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2014","2014","Kcal/personne/jour","439","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2014","2014","g/personne/jour","30.36","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","497","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","34.37","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","5511","Production","2734","Viande de Volailles","2014","2014","Milliers de tonnes","307","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","5611","Importations - Quantité","2734","Viande de Volailles","2014","2014","Milliers de tonnes","39","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","5072","Variation de stock","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","5911","Exportations - Quantité","2734","Viande de Volailles","2014","2014","Milliers de tonnes","10","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","5301","Disponibilité intérieure","2734","Viande de Volailles","2014","2014","Milliers de tonnes","337","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","5171","Alimentation pour touristes","2734","Viande de Volailles","2014","2014","Milliers de tonnes","4","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","5170","Résidus","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","5142","Nourriture","2734","Viande de Volailles","2014","2014","Milliers de tonnes","333","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2014","2014","kg","32.75","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2014","2014","Kcal/personne/jour","115","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2014","2014","g/personne/jour","10.2","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","339","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","42","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","5911","Exportations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","6","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","5301","Disponibilité intérieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","375","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","5171","Alimentation pour touristes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","5","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","5170","Résidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","371","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","35.26","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","123","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","DOM","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","10.88","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","511","Population totale","2501","Population","2014","2014","1000 personnes","25057.79","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","5301","Disponibilité intérieure","2501","Population","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","511","Population totale","2501","Population","2017","2017","1000 personnes","25429.83","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","5301","Disponibilité intérieure","2501","Population","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2014","2014","Kcal/personne/jour","2080","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2014","2014","g/personne/jour","54.15","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2032","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","52.25","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2014","2014","Kcal/personne/jour","128","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2014","2014","g/personne/jour","10.43","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","127","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","10.54","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","5511","Production","2734","Viande de Volailles","2014","2014","Milliers de tonnes","43","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","5611","Importations - Quantité","2734","Viande de Volailles","2014","2014","Milliers de tonnes","5","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","5072","Variation de stock","2734","Viande de Volailles","2014","2014","Milliers de tonnes","-0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","5911","Exportations - Quantité","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","5301","Disponibilité intérieure","2734","Viande de Volailles","2014","2014","Milliers de tonnes","48","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","5521","Aliments pour animaux","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","5527","Semences","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","5123","Pertes","2734","Viande de Volailles","2014","2014","Milliers de tonnes","2","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","5131","Traitement","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","5171","Alimentation pour touristes","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","5170","Résidus","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","5142","Nourriture","2734","Viande de Volailles","2014","2014","Milliers de tonnes","46","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2014","2014","kg","1.84","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2014","2014","Kcal/personne/jour","8","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2014","2014","g/personne/jour","0.61","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","43","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","-0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","5911","Exportations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","5301","Disponibilité intérieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","43","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","5123","Pertes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","5170","Résidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","41","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","1.62","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","8","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","PRK","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.49","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","511","Population totale","2501","Population","2014","2014","1000 personnes","49960.56","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","5301","Disponibilité intérieure","2501","Population","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","511","Population totale","2501","Population","2017","2017","1000 personnes","54660.34","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","5301","Disponibilité intérieure","2501","Population","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2014","2014","Kcal/personne/jour","2295","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2014","2014","g/personne/jour","60.37","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2396","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","59.78","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2014","2014","Kcal/personne/jour","150","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2014","2014","g/personne/jour","10.48","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","131","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","9.34","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","5511","Production","2734","Viande de Volailles","2014","2014","Milliers de tonnes","97","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","5611","Importations - Quantité","2734","Viande de Volailles","2014","2014","Milliers de tonnes","3","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","5072","Variation de stock","2734","Viande de Volailles","2014","2014","Milliers de tonnes","-0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","5911","Exportations - Quantité","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","5301","Disponibilité intérieure","2734","Viande de Volailles","2014","2014","Milliers de tonnes","100","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","5123","Pertes","2734","Viande de Volailles","2014","2014","Milliers de tonnes","5","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","5171","Alimentation pour touristes","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","5170","Résidus","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","5142","Nourriture","2734","Viande de Volailles","2014","2014","Milliers de tonnes","95","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2014","2014","kg","1.9","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2014","2014","Kcal/personne/jour","6","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2014","2014","g/personne/jour","0.64","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","105","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","-0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","5301","Disponibilité intérieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","108","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","5123","Pertes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","5","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","5171","Alimentation pour touristes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","5170","Résidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","103","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","1.88","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","6","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","TZA","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.63","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","511","Population totale","2501","Population","2014","2014","1000 personnes","20035.93","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","5301","Disponibilité intérieure","2501","Population","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","511","Population totale","2501","Population","2017","2017","1000 personnes","19653.97","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","5301","Disponibilité intérieure","2501","Population","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2014","2014","Kcal/personne/jour","3412","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2014","2014","g/personne/jour","104.71","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3525","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","106.73","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2014","2014","Kcal/personne/jour","932","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2014","2014","g/personne/jour","52.69","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","927","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","52.26","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","5511","Production","2734","Viande de Volailles","2014","2014","Milliers de tonnes","397","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","5611","Importations - Quantité","2734","Viande de Volailles","2014","2014","Milliers de tonnes","113","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","5072","Variation de stock","2734","Viande de Volailles","2014","2014","Milliers de tonnes","88","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","5911","Exportations - Quantité","2734","Viande de Volailles","2014","2014","Milliers de tonnes","69","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","5301","Disponibilité intérieure","2734","Viande de Volailles","2014","2014","Milliers de tonnes","353","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","5131","Traitement","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","5170","Résidus","2734","Viande de Volailles","2014","2014","Milliers de tonnes","-0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","5142","Nourriture","2734","Viande de Volailles","2014","2014","Milliers de tonnes","353","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2014","2014","kg","17.62","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2014","2014","Kcal/personne/jour","60","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2014","2014","g/personne/jour","7.19","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","392","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","146","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","88","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","5911","Exportations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","69","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","5301","Disponibilité intérieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","381","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","5131","Traitement","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","5170","Résidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","-0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","381","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","19.37","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","66","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","ROU","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","7.91","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","GBR","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","511","Population totale","2501","Population","2014","2014","1000 personnes","65423.05","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","GBR","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5301","Disponibilité intérieure","2501","Population","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","GBR","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","511","Population totale","2501","Population","2017","2017","1000 personnes","66727.46","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","GBR","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5301","Disponibilité intérieure","2501","Population","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","GBR","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2014","2014","Kcal/personne/jour","3414","Fc","Donnée calculée"
